word,tags,ipa,results
shléibhe,Ulster; Connacht,ˈ(h)lʲeːvʲə,sˠhl̪ɛbʲçi
shlí,Ulster; Connacht,ˈ(h)l̠ʲiː,sˠhl̪ɪ
shlíoc,,(h)lʲiːk,sˠhl̪ɪk
shneachta,,"ˈ(h)nʲaxt̪ˠə, ˈ(h)nʲãxt̪ˠə",sˠhn̪akht̪ə
shnua,,"(h)n̪ˠuː, (h)n̪ˠuːə",sˠhn̪ua
shnámh,Munster; Connacht,hn̪ˠɑːvˠ,sˠhn̪am
shníomh,Ulster; Connacht,(h)nʲiːw,sˠhn̪ɪm
sholas,Ulster; Connacht,ˈhɔlˠəsˠ,sˠhʊl̪ʊ̽sˠ
shrathnaigh,,"ˈ(h)ɾˠahnˠiː, ˈ(h)ɾˠahn̪ˠiː, ˈ(h)ɾˠʌhnˠi, ˈ(h)ɾˠʌhnˠə, ˈ(h)ɾˠʌhn̪ˠi, ˈ(h)ɾˠʌhn̪ˠə",sˠhɾˠat̪hn̪iː
shráid,Munster; Connacht,hɾˠɑːdʲ,sˠhɾʲaidʲ
shróna,,"ˈ(h)ɾˠoːnˠə, ˈ(h)ɾˠoːn̪ˠə",sˠhɾˠʊn̪ʊ̽
shuigh,,,sˠhɪɟ
shuigh,Ulster; Connacht,hiː,sˠhɪɟ
shuí,,hiː,sˠhɪ
shá,Munster; Connacht,hɑː,sˠha
shábháil,Connacht,ˈhɑːwɑːlʲ,sˠhabʲçəl̪
shé,,heː,ʃçɛ
shéabra,,ˈheːbˠɾˠə,ʃçɑbˠɾˠə
shéabraí,,ˈheːbˠɾˠiː,ʃçɑbɾʲi
shéan,,heːnˠ,ʃçɑn̪
shéid,,heːdʲ,ʃçɛdʲ
shíl,,hiːlʲ,ʃçɪl̪
shín,,hiːnʲ,ʃçɪn̪
shíníomar,Connacht,ˈhiːnʲiːmˠəɾˠ,ʃçɪn̪əmˠəɾˠ
shíolmhar,Ulster; Connacht,"ˈhiːlˠwəɾˠ, ˈhiːl̪ˠwəɾˠ",sˠhɪl̪mˠhəɾˠ
shúil,,huːlʲ,sˠhɪl̪
siabainn,,ˈʃiəbˠən̠ʲ,ʃiəbʲiən̠ʲ
siadsan,,ˈʃiəd̪ˠsənˠ,ʃiəd̪sˠən̪
siamban,,ʃiəmʲbˠan̠ʲ,ʃiəmˠbˠən̪
sibhse,,ʃɪvʲʃə,ʃɪbʲhʃi
sicín,,ʃɪciːnʲ,ʃɪcən̪
sifín,,ˈʃɪfʲiːnʲ,ʃɪfʲən̪
sil,Munster; Connacht,ʃɪlʲ,ʃɪl̪
sileacan,,ˈʃɪlʲəkənˠ,ʃɪl̪əkən̪
sileog,Connacht,ˈʃɪlʲoːɡ,ʃɪl̪oːg
silín,Connacht,ˈʃɪlʲiːnʲ,ʃɪl̪ən̪
simplí,Connacht,ˈʃɪmʲpʲlʲiː,ʃɪmʲpˠl̪ə
sin,Munster; Connacht,ʃɪnʲ,ʃɪn̪
sine,,,ʃɪn̪ə
sine,Munster; Connacht,ˈʃɪnʲə,ʃɪn̪ə
sinn,,"ʃɪnʲ, ʃɪn̠ʲ",ʃən̠ʲ
sinne,,ˈʃɪn̠ʲə,ʃɪn̪n̪ə
sinsear,Ulster; Connacht,ˈʃɪn̠ʲʃəɾˠ,ʃɪnʃəɾˠ
sinsir,Ulster; Connacht,ˈʃɪn̠ʲʃəɾʲ,ʃɪnʃiɾʲ
sioc,Munster; Connacht,ʃuk,sˠɪk
siolla,,ˈʃɪl̪ˠə,sˠɪl̪l̪ə
sionnach,Connacht,ˈʃɪn̪ˠəx,sˠɪn̪n̪əx
siopadóireacht,Connacht,ˈʃʊpˠəd̪ˠoːɾʲəxt̪ˠ,sˠɪpˠidʲiɾʲəkht̪
sir,,ʃɪɾʲ,ʃəiɾʲ
sise,,ˈʃɪʃə,ʃɪʃi
sistéal,Connacht,ˈʃɪʃtʲeːlˠ,ʃɪʃtʲəl̪
sióg,Connacht,ˈʃiːoːɡ,sˠɪg
siúcra,,ˈʃuːkɾˠə,ʃɪəkɾˠə
siúd,,ʃuːd̪ˠ,ʃɪəd̪
siúil,,ʃuːlʲ,ʃɪəl̪
siúinéara,Connacht,ˈʃuːnʲeːɾˠə,ʃɪən̪əɾˠə
siúinéaracht,,ˈʃuːnʲeːɾˠəxt̪ˠ,ʃɪən̪əɾˠəkht̪
siúinéaraí,Connacht,ˈʃuːnʲeːɾˠiː,ʃɪən̪iɾʲi
siúinéir,,ˈʃuːnʲeːɾʲ,ʃɪən̪iɾʲ
siúl,,"ʃuːlˠ, ʃuːl̪ˠ",ʃɪəl̪
siúlann,,ˈʃuːlˠən̪ˠ,ʃɪəl̪ən̪ˠ
siúlta,,ˈʃuːl̪ˠt̪ˠə,ʃɪəl̪t̪ə
siúlóid,Connacht,ˈʃuːlˠoːdʲ,ʃɪəl̪idʲ
siúnta,,ˈʃuːn̪ˠt̪ˠə,ʃɪən̪t̪ə
siúr,,ʃuːɾˠ,ʃɪəɾˠ
slabaí,,ˈsˠɫ̪abˠiː,sˠl̪abʲi
slaghdán,Connacht,ˈsˠl̪ˠəid̪ˠɑːnˠ,sˠl̪aghd̪ən̪
sleamhain,Ulster; Connacht,ˈʃl̠ʲãuwənʲ,sˠl̪amʲçən̪
sleamhna,Ulster; Connacht,"ˈʃl̠ʲãunˠə, ˈʃl̠ʲãun̪ˠə",sˠl̪amˠhn̪ə
sleá,Munster; Connacht,ˈʃl̠ʲɑː,sˠl̪a
sleán,Connacht,"ʃl̠ʲɑːnˠ, ʃl̠ʲɑːn̪ˠ",sˠl̪an̪
slige,,ˈʃl̠ʲɪɟɪ,sˠl̪ɪɟi
sligeán,Connacht,ˈʃl̠ʲiɟaːnˠ,sˠl̪ɪɟən̪
sliogán,Connacht,ˈʃl̠ʲiɟaːnˠ,sˠl̪ɪgən̪
slios,Ulster; Connacht,ʃl̠ʲɪsˠ,sˠl̪ɪsˠ
sliotar,,ˈʃlʲɪt̪ˠəɾˠ,sˠl̪ɪt̪əɾˠ
slis,Ulster; Connacht,ˈʃl̠ʲɪʃ,sˠl̪ɪʃ
slisne,,ˈʃl̠ʲɪʃn̠ʲə,sˠl̪ɪʃn̪ə
slog,Connacht,"sˠl̪ˠuɡ, ˈsl̪ˠiɟ",sˠl̪ʊg
sloga,Munster; Connacht,ˈsˠl̪ˠɔɡə,sˠl̪ʊgʊ̽
sloinne,,ˈsˠl̪ˠɪn̠ʲə,sˠl̪ɔn̪n̪ə
slua,,sˠl̪ˠuə,sˠl̪ua
sluaite,,ˈsˠɫ̪uətʲə,sˠl̪uaitʲi
slám,Munster; Connacht,sˠl̪ˠɑːmˠ,sˠl̪amˠ
slán,Connacht,sˠl̪ˠɑːnˠ,sˠl̪an̪
slán a bheas tú,,ˈsˠl̪ˠɑːn̪ˠ ə ˈvʲɛsˠ t̪ˠuː,sˠl̪an̪ a bʲçɑsˠ t̪ʊ
sléibh,Ulster; Connacht,ʃl̠ʲeːvʲ,sˠl̪ɛbʲ
sléibhe,Ulster; Connacht,ˈʃlʲeːvʲə,sˠl̪ɛbʲçi
sléibhte,,ˈʃl̠ʲeːfʲtʲə,sˠl̪ɛbʲhtʲi
slí,Ulster; Connacht,ˈʃl̠ʲiː,sˠl̪ɪ
slíbhín,Connacht,ˈʃl̠ʲiːvʲiːnʲ,sˠl̪ɪbʲçən̪
slíoc,Ulster; Connacht,ʃl̠ʲiːk,sˠl̪ɪk
smaoineamh,Connacht,ˈsˠmˠiːnʲuː,smʲæən̪əm
smaoinigh,,ˈsˠmˠiːnʲə,smʲæən̪iɟ
smidiríní,Connacht,ˈsˠmʲɪdʲəɾʲiːnʲiː,smʲɪdʲiɾʲən̪ə
smig,,ˈsˠmʲɪɟəd̪ˠ,smʲɪɟ
smig,Ulster; Connacht,sˠmʲiɟ,smʲɪɟ
smigín,Ulster; Connacht,ˈsˠmʲɪɟiːnʲ,smʲɪɟən̪
smiolgadán,Connacht,ˈsˠmʲɪlˠəɡəd̪ˠɑːnˠ,sˠmˠɪl̪gəd̪ən̪
smiolgadán,Munster; Connacht,ˈsˠmʲɪl̪ˠəɡəd̪ˠɑːn̪ˠ,sˠmˠɪl̪gəd̪ən̪
smuga,Munster; Connacht,ˈsˠmˠʊɡə,sˠmˠʊgʊ̽
smál,Connacht,sˠmˠɑːlˠ,sˠmˠal̪
sméar,Ulster; Connacht,sˠmʲeːɾˠ,smʲæɾˠ
sméire,,"ˈsˠmʲeːɾʲə, ˈsˠmʲei̯ɾʲə",smʲɛɾʲi
smíste,,ˈsˠmʲiːʃtʲə,smʲɪʃtʲi
smólach,Connacht,ˈsˠmˠoːlˠəx,sˠmˠʊl̪əx
smúr,,ˈsˠmˠuːɾˠ,sˠmˠʊɾˠ
sna,,sˠnˠə,sˠn̪a
snag,,sˠn̪ˠaɡ,sˠn̪ag
snaga,,ˈsˠn̪ˠaɡə,sˠn̪agə
snagcheol,,ˈsˠn̪ˠaɡˌçoːlˠ,sˠn̪agcçoːl̪
snaidhmfidh,,,sˠn̪aidʲhmfʲidʲ
snaidhmthe,,,sˠn̪aidʲhmtʲçi
snaoisín,Connacht,ˈsˠn̪ˠiːʃiːnʲ,sˠn̪aiʃən̪
sneachta,,"ˈʃnʲaxt̪ˠə, ˈʃnʲãxt̪ˠə",sˠn̪akht̪ə
sneachtúil,Connacht,ˈʃnʲaxt̪ˠuːlʲ,sˠn̪akht̪əl̪
snite,,ˈʃn̠ʲɪtʲə,sˠn̪ɪtʲi
snoí,,sˠn̪ˠiː,sˠn̪ɔ
snoíodóireacht,Connacht,ˈsˠn̪ˠiːd̪ˠoːɾʲəxt̪ˠ,sˠn̪ʊidʲiɾʲʊ̽kht̪
snua,,"sˠn̪ˠuː, sˠn̪ˠuːə",sˠn̪ua
snáfa,Munster; Connacht,ˈsˠn̪ˠɑːfˠə,sˠn̪afˠə
snámh,Munster; Connacht,"sˠn̪ˠɑːvˠ, sˠn̪ˠɑ̃ːvˠ",sˠn̪am
snáth,Connacht,sˠn̪ˠɑː,sˠn̪at
snátha,Connacht,sˠn̪ˠɑː,sˠn̪at̪hə
sní,,ʃn̠ʲiː,sˠn̪ɪ
sníomh,Ulster; Connacht,ʃnʲiːw,sˠn̪ɪm
so,,sˠɔ,sˠʊ
sobal,Munster; Connacht,ˈsˠɔbˠəlˠ,sˠʊbˠʊ̽l̪
soc,,sˠɔk,sˠʊk
socair,,ˈsˠɔkəɾʲ,sˠɛciɾʲ
sochaí,Connacht,ˈsˠɔxiː,sˠɛcçi
sochraid,Ulster; Connacht,ˈsˠɔxɾˠədʲ,sˠʊkhɾʲidʲ
sochreidte,,ˈsˠɔˌçɾʲɛtʲə,sˠʊkhɾʲidʲtʲi
socra,Munster; Connacht,ˈsˠɔkɾˠə,sˠʊkɾˠʊ̽
socrú,Connacht,ˈsˠɔkɾˠuː,sˠʊkɾˠʊ̽
sodar,,"ˈsˠɔd̪ˠəɾˠ, ˈsˠɞd̪ˠəɾˠ",sˠɛdʲəɾˠ
soic,,sˠɪc,ʃɛc
soicind,,ˈsˠɛcənʲdʲ,ʃɛcən̪d̪
soilse,Connacht,ˈsˠəil̠ʲʃə,ʃɛlʃi
soiléir,Connacht,ˈsˠɛlʲeːɾʲ,ʃɔl̪iɾʲ
soineanta,,ˈsˠɪnʲən̪ˠt̪ˠə,ʃɔn̪ən̪t̪ə
soip,,sˠɪpʲ,ʃɛpʲ
soipín,Connacht,ˈsˠɛpʲiːnʲ,ʃɛpʲən̪
soir,Connacht,sˠɛɾʲ,ʃəiɾʲ
soitheach,Connacht,"sˠaix, ˈsˠəihəx",ʃɛtʲçəx
soitheach,Galway; Connacht,sˠeːx,ʃɛtʲçəx
soitheach,Mayo; Connacht,ˈsˠeçəx,ʃɛtʲçəx
sol má,,"ˈsˠɔlˠmˠɑː, ˈsˠɔlˠɑː",sˠʊl̪ mˠa
soladach,Munster; Connacht,ˈsˠɔlˠəd̪ˠəx,sˠʊl̪ʊ̽d̪əx
solais,,"ˈsˠɔlˠəʃ, ˈsˠɔl̪ˠəʃ",sˠʊl̪iʃ
solas,,"ˈsˠɔlˠəsˠ, ˈsˠɔl̪ˠəsˠ",sˠʊl̪ʊ̽sˠ
sona,Connacht,"ˈsˠʊnˠə, ˈsˠʊn̪ˠə",sˠʊn̪ʊ̽
sonra,Munster; Connacht,ˈsˠɔn̪ˠɾˠə,sˠʊn̪ɾˠʊ̽
sonraíoch,Connacht,ˈsˠɔn̪ˠɾˠiəx,sˠʊn̪ɾˠʊ̽ʊ̽k
sonrú,Connacht,ˈsˠon̪ˠɾˠuː,sˠʊn̪ɾˠʊ̽
sorcas,Munster; Connacht,ˈsˠɔɾˠkəsˠ,sˠʊɾˠkʊ̽sˠ
sorcha,,ˈsˠɔɾˠəxə,sˠʊɾˠkhʊ̽
sos,,sˠɔsˠ,sˠʊsˠ
sothuigthe,,ˈsˠɔˌhɪcɪ,sˠʊt̪hiɟtʲçi
spadánta,Connacht,ˈsˠpˠad̪ˠɑːn̪ˠt̪ˠə,sˠpˠad̪ən̪t̪ə
spailpín,Connacht,ˈsˠpˠalʲpʲiːnʲ,spʲailpʲən̪
spairt,,sˠpˠaɾˠtʲ,spʲaiɾʲt̪
spaisteoireacht,Connacht,ˈsˠpˠæʃtʲoːɾʲəxt̪ˠ,spʲaiʃtʲoːiɾʲəkht̪
sparán,Connacht,ˈsˠpˠaɾˠɑːnˠ,sˠpˠaɾˠən̪
speal,,"sˠpʲalˠ, sˠpʲal̪ˠ",spʲɑl̪
speala,,ˈsˠpʲalˠə,spʲɑl̪ə
spealadóir,Connacht,ˈsˠpʲalˠəd̪ˠoːɾʲ,spʲɑl̪idʲiɾʲ
spealaid,,ˈsˠpʲalˠədʲ,spʲɑl̪idʲ
spealas,,ˈsˠpʲalˠəs,spʲɑl̪əsˠ
speisialta,,ˈsˠpʲɛʃiəl̪ˠt̪ˠə,spʲɛʃəl̪t̪ə
spiorad,Connacht,"sˠpʲɾʲidʲ, sˠpʲɾʲid̪ˠ, ˈsˠpʲiɾˠədʲ",sˠpˠɪɾˠəd̪
spioraid,,"ˈsˠpʲiɾˠədʲ, ˈsˠpʲɾʲidʲ",sˠpˠɪɾʲidʲ
splanc,Ulster; Connacht,"sˠpˠlˠaŋk, sˠpˠl̪ˠaŋk",sˠpˠl̪ank
splanc,Cois-Fharraige; Ulster; Connacht,sˠpˠl̪ˠaːŋk,sˠpˠl̪ank
spleách,,sˠpʲlʲaːx,sˠpˠl̪əx
spleáchas,,ˈsˠpʲlʲaːxəsˠ,sˠpˠl̪akhəsˠ
sponc,Connacht,sˠpˠʊŋk,sˠpˠʊnk
spraoi,,sˠpˠɾˠiː,sˠpɾʲæə
spreag,,sˠpʲɾʲaɡ,sˠpɾʲɑg
spreagtha,,ˈsˠpʲrʲakə,sˠpɾʲɑgt̪hə
spré,,sˠpʲɾʲeː,sˠpɾʲɛ
spréach,,sˠpʲɾʲeːx,sˠpɾʲəx
spréigh,Ulster; Connacht,sˠpʲɾʲeːj,sˠpɾʲɛɟ
spréim,,sˠpʲɾʲeːmʲ,sˠpɾʲɛmʲ
spréite,,ˈsˠpʲɾʲeːtʲə,sˠpɾʲɛtʲi
spuaic,,sˠpˠuəc,spʲuaic
spád,Munster; Connacht,sˠpˠɑːd̪ˠ,sˠpˠad̪
spág,,sˠpˠɑːɡ,sˠpˠag
spáin,,spˠɑːnʲ,spʲain̪
spáráil,Connacht,ˈsˠpˠɑːɾˠɑːlʲ,sˠpˠaɾʲəl̪
spás,Munster; Connacht,sˠpˠɑːsˠ,sˠpˠasˠ
spéacla,Ulster; Connacht,ˈsˠpʲeːkl̪ˠə,spʲɑkl̪ə
spéir,,sˠpʲeːɾʲ,spʲɛɾʲ
spéireata,,ˈsˠpʲeːɾʲət̪ˠə,spʲɛɾʲət̪ə
spéis,,sˠpʲeːʃ,spʲɛʃ
spíon,,"sˠpʲiːnˠ, sˠpʲiːn̪ˠ",sˠpˠɪn̪
spóirt,Munster; Connacht,sˠpˠoːɾˠtʲ,spʲɛɾʲt̪
spól,Munster; Connacht,"sˠpˠoːlˠ, sˠpˠoːl̪ˠ",sˠpˠʊl̪
spóla,,"ˈsˠpˠoːlˠə, ˈsˠpˠoːl̪ˠə",sˠpˠʊl̪ʊ̽
spórt,Munster; Connacht,sˠpˠoːɾˠt̪ˠ,sˠpˠʊɾˠt̪
spúnóg,Connacht,ˈsˠpˠuːnˠoːɡ,sˠpˠʊn̪ʊ̽g
sraoill,Ulster; Connacht,sˠɾˠiːl̠ʲ,sɾʲæəl̪l̪
srath,,sˠɾˠa(h),sˠɾˠat
sreang,Connacht,sˠɾˠɑːŋ,sɾʲɑng
srian,Connacht,ʃɾʲiənˠ,sɾʲiən̪
srian,Munster; Connacht,ʃɾʲiən̪ˠ,sɾʲiən̪
srotha,,ˈsˠɾˠɔhə,sˠɾˠʊt̪hʊ̽
sruith,,sˠɾˠʊ(h),sˠɾˠɪtʲ
sruth,Ulster; Connacht,"sˠɾˠʊ(h), ʂ(ɽ)ʊ(h)",sˠɾˠʊt
sráid,Munster; Connacht,"sˠɾˠɑːdʲ, sˠɾˠɑː(i̯)dʲ",sɾʲaidʲ
sráidbhaile,Connacht,ˈsˠɾˠɑːdʲwalʲə,sɾʲaidʲbʲçəl̪ə
sráide,,sˠɾˠaːdʲə,sɾʲaidʲi
sráideanna,Munster; Connacht,ˈsˠɾˠɑːdʲən̪ˠə,sɾʲaidʲən̪n̪ə
sréin,,"sˠɾˠeːnʲ, ʂ(ɽ)eːnʲ",sɾʲɛn̪
srúill,,sˠɾˠuːl̠ʲ,sˠɾˠɪl̪l̪
stadfaidh,,ˈsˠt̪ˠat̪ˠə,sˠt̪adfʲiː
stadta,,ˈsˠt̪ˠat̪ˠə,sˠt̪ad̪t̪ə
stagún,Connacht,"ˈsˠt̪ˠaɡuːnˠ, ˈsˠt̪ˠaɡuːn̪ˠ",sˠt̪agən̪
staic,,sˠt̪ˠac,stʲaic
staid,,sˠt̪ˠadʲ,stʲaidʲ
staighre,Ulster; Connacht,ˈsˠt̪ˠaiɾʲə,stʲaiɟhɾʲi
stail,,sˠt̪ˠalʲ,stʲail̪
stailc,Ulster; Connacht,sˠt̪ˠalʲc,stʲail̪ək
staileanna,,ˈsˠt̪ˠalʲən̪ˠə,stʲail̪ən̪n̪ə
stair,Munster; Connacht,sˠt̪ˠaɾʲ,stʲaiɾʲ
stairiúil,Connacht,ˈsˠtˠaɾʲuːlʲ,stʲaiɾʲiəl̪
starr,,"sˠt̪ˠaːɾˠ, sˠt̪ˠɑːɾˠ",sˠt̪aɾˠɾˠ
stiall,,ʃtʲiəl̪ˠ,stʲiəl̪l̪
stiúideo,,ˈʃtʲuːdʲioː,stʲɪidʲoː
stoc,Connacht,ˈsˠt̪ˠɔk,sˠt̪ʊk
stoca,,"ˈsˠt̪ˠokə, ˈsˠt̪ˠɔkə",sˠt̪ʊkʊ̽
stoic,,sˠt̪ˠɪc,stʲɛc
stoirm,,ˈsˠt̪ˠɪɾʲəmʲ,stʲɛɾʲmˠ
stollaire,Munster; Connacht,ˈsˠt̪ˠɔl̪ˠəɾʲə,sˠt̪ʊl̪l̪iɾʲi
stop,,sˠt̪ˠɔpˠ,sˠt̪ʊpˠ
stopadh,Munster; Connacht,ˈsˠt̪ˠɔpˠə,sˠt̪ʊpˠə
stopallán,Connacht,ˈsˠt̪ˠɔpəl̪ˠɑːnˠ,sˠt̪ʊpˠʊ̽l̪l̪ʊ̽n̪
stoptha,,sˈˠt̪ˠɔpˠə,sˠt̪ʊpˠt̪hʊ̽
stotha,,ˈst̪ˠɔhə,sˠt̪ʊt̪hʊ̽
straidhn,,sˠt̪ˠɾˠəinʲ,sˠtɾʲaidʲhn̪
strainséir,Connacht,ˈsˠt̪ˠɾˠan̠ʲʃeːɾˠə,sˠtɾʲainʃiɾʲ
straitéis,Connacht,ˈsˠt̪ˠɾˠatʲeːʃ,sˠtɾʲaitʲiʃ
stráic,,sˠt̪ˠɾˠaːc,sˠtɾʲaic
stró,Munster; Connacht,sˠt̪ˠɾˠoː,sˠt̪ɾˠʊ
stróic,,sˠt̪ˠɾˠoːc,sˠtɾʲɛc
stróicthe,Munster; Connacht,ˈsˠt̪ˠɾˠoːcə,sˠtɾʲɛctʲçi
stua,,sˠt̪ˠuə,sˠt̪ua
stuaic,,sˠt̪ˠuəc,stʲuaic
stá,Munster; Connacht,sˠt̪ˠɑː,sˠt̪a
stábh,Connacht,sˠt̪ˠɑːw,sˠt̪ab
stáca,,"ˈsˠt̪ˠaːkə, ˈsˠt̪ˠɑːkə",sˠt̪akə
stádas,Munster; Connacht,ˈsˠt̪ˠɑːd̪ˠəsˠ,sˠt̪ad̪əsˠ
stáisiún,,ˈsˠt̪ˠaːʃuːn̪ˠ,stʲaiʃiən̪
stéic,,ˈʃtʲeːc,stʲɛc
stéig,,ˈʃtʲeːɟ,stʲɛɟ
stócach,Munster; Connacht,ˈsˠt̪ˠoːkəx,sˠt̪ʊkəx
stócáil,Connacht,ˈsˠt̪ˠoːkɑːlʲ,sˠt̪ɛcəl̪
stól,Munster; Connacht,"sˠt̪ˠoːlˠ, sˠt̪ˠoːl̪ˠ",sˠt̪ʊl̪
suaimhneach,Connacht,ˈsˠiːmʲɾʲəx,ʃuaimʲhn̪əx
suaimhneas,Connacht,ˈsˠiːmʲnʲəsˠ,ʃuaimʲhn̪əsˠ
suain,,sˠuənʲ,ʃuaən̪
suan,,sˠuən̪ˠ,sˠuan̪
suan,Ulster; also; Connacht,sˠuənˠ,sˠuan̪
suarach,,ˈsˠuˑəɾˠəx,sˠuaɾˠəx
suas,,sˠuəsˠ,sˠuasˠ
subh,,"sˠuː, sˠʊvˠ, sˠʊw",sˠʊb
suigh,Ulster; Connacht,sˠiː,sˠɪɟ
suime,,ˈsˠɪmʲə,sˠɪmʲi
suimiúil,Connacht,ˈsˠɪmʲuːlʲ,sˠɪmʲiəl̪
suipéar,Connacht,ˈsˠɪpʲeːɾˠ,sˠɪpʲəɾˠ
suirí,Connacht,ˈsˠɪɾʲiː,sˠɪɾʲi
suite,,ˈsˠɪtʲə,sˠɪtʲi
sula,,ˈsˠʊlˠə,sˠʊl̪ʊ̽
suí,,sˠiː,sˠɪ
suíochán,Connacht,ˈsˠiːxɑːnˠ,sˠʊʊ̽khʊ̽n̪
suíomh gréasáin,Connacht,ˌsˠiːw ˈɟɾʲeːsˠɑːnʲ,sˠʊʊ̽m gɾʲɑʃən̪
suíonn,,sˠiːn̪ˠ,sˠʊʊ̽n̪n̪
sá,Munster; Connacht,sˠɑː,sˠa
sábh,Connacht,sˠɑːw,sˠab
sábháil,Connacht,ˈsˠɑːwɑːlʲ,sˠabʲçəl̪
sách,Munster; Connacht,sˠɑːx,sˠəx
sáfach,Munster; Connacht,ˈsɑːfˠəx,sˠafˠəx
sáil,Munster; Connacht,sˠɑːlʲ,ʃail̪
sáile,Munster; Connacht,ˈsˠɑːlʲə,ʃail̪ə
sáim,Munster; Connacht,sˠɑːmʲ,ʃaimʲ
sáinn,Munster; Connacht,sˠɑːn̠ʲ,ʃæən̠ʲ
sáiste,Munster; Connacht,ˈsˠɑːʃtʲə,ʃaiʃtʲi
sáith,Munster; Connacht,sˠɑː(h),ʃaitʲ
sál,Connacht,sˠɑːlˠ,sˠal̪
sál,Munster; Connacht,sˠɑːl̪ˠ,sˠal̪
sás,Munster; Connacht,sˠɑːsˠ,sˠasˠ
sásair,Munster; Connacht,ˈsˠɑːsˠəɾʲ,sˠaʃiɾʲ
sásar,Munster; Connacht,ˈsˠɑːsˠəɾˠ,sˠasˠəɾˠ
sásta,Munster; Connacht,ˈsˠɑːsˠt̪ˠə,sˠasˠt̪ə
sé,,,ʃɛ
sé,Munster; Connacht,ʃeː,ʃɛ
sé déag,,ʃeː dʲeːɡ,ʃɛ dʲɑg
séabra,,ˈʃeːbˠɾˠə,ʃɑbˠɾˠə
séabraí,,ˈʃeːbˠɾˠiː,ʃɑbɾʲi
séad,Ulster; Connacht,ʃeːd̪ˠ,ʃɑd̪
séan,,ʃeːnˠ,ʃɑn̪
séanas,,ˈʃeːn̪ˠəsˠ,ʃɑn̪əsˠ
séasún,Ulster; Connacht,"ˈʃeːsˠuːnˠ, ˈʃeːsˠuːn̪ˠ",ʃɑsˠən̪
séasúr,Ulster; Connacht,ˈʃeːsˠuːɾˠ,ʃɑsˠəɾˠ
séid,,ʃeːdʲ,ʃɛdʲ
séide,,ˈʃeːdʲə,ʃɛdʲi
séidim,Munster; Connacht,ˈʃeːdʲəmʲ,ʃɛdʲimʲ
séimh,,ʃeːvʲ,ʃiːmʲ
séipéal,Connacht,ˈʃeːpʲeːl̪ˠ,ʃɛpʲəl̪
séis,,ʃeːʃ,ʃɛʃ
séú,Connacht,ˈʃeːuː,ʃɛə
sí,,ʃiː,ʃɪ
síbín,Connacht,ˈʃiːbʲiːnʲ,ʃɪbʲən̪
síl,,ʃiːlʲ,ʃɪl̪
síle,,ˈʃiːlʲə,ʃɪl̪ə
síleachtáil,,ˈʃiːlʲəxt̪ˠɑːlʲ,ʃɪl̪əkhtʲəl̪
síleáil,,ʃiːlʲaːlʲ,ʃɪl̪əl̪
sílim,Munster; Connacht,ˈʃiːlʲəmʲ,ʃɪl̪imʲ
sín,,ʃiːnʲ,ʃɪn̪
sínid,,ˈʃiːnʲidʲ,ʃɪn̪idʲ
síniú,Connacht,ˈʃiːnʲuː,ʃɪn̪əə
síob,,ʃiːbˠ,sˠɪbˠ
síocháin,Connacht,ˈʃiə.xɑːnʲ,sˠɪcçən̪
síoda,,ˈʃiːd̪ˠə,sˠɪd̪ə
síofra,,ˈʃiːfˠɾˠə,sˠɪfˠɾˠə
síol,,"ʃiː(ə)lˠ, ʃiː(ə)l̪ˠ",sˠɪl̪
síolmhar,Ulster; Connacht,"ˈʃiːlˠwəɾˠ, ˈʃiːl̪ˠwəɾˠ",sˠɪl̪mˠhəɾˠ
síor-,,"ʃiːɾʲ, ʃiːɾˠ",sˠɪr
síoraí,Connacht,ˈʃiːɾˠiː,sˠɪɾʲi
síos,,ʃiːsˠ,sˠɪsˠ
síothlán,Connacht,"ˈʃiː(h)lˠɑːnˠ, ˈʃiː(h)l̪ˠɑːn̪ˠ",sˠɪt̪hl̪ən̪
síth,,ʃiː,ʃɪtʲ
síthe,,ˈʃiːhə,ʃɪtʲçi
só,Munster; Connacht,sˠoː,sˠʊ
sócúl,Connacht,"ˈsˠoːkuːlˠ, ˈsˠoːkuːl̪ˠ",sˠʊkʊ̽l̪
sócúlach,Connacht,"ˈsˠoːkuːlˠəx, ˈsˠoːkuːl̪ˠəx",sˠʊkʊ̽l̪əx
sólás,Connacht,ˈsˠoːl̪ˠɑːsˠ,sˠʊl̪ʊ̽sˠ
sómas,,ˈsˠoːmˠəsˠ,sˠʊmˠʊ̽sˠ
sórt,,sˠoːɾˠt̪ˠ,sˠəuɾˠt̪
sú,,sˠuː,sˠʊ
súgartha,,ˈsˠuːɡəɾˠhə,sˠʊgʊ̽ɾˠt̪hʊ̽
súiche,,"ˈsˠuːçɪ, ˈsˠui̯çɪ",sˠɪcçi
súil,,sˠuːlʲ,sˠɪl̪
súil ribe,,ˈsˠuːlʲ ˈɾˠɪbʲə,sˠɪl̪ ɾʲɪbʲi
súile,,ˈsˠuːlʲə,sˠɪl̪ə
súiste,,ˈsˠuːʃtʲə,sˠɪʃtʲi
súmaire,,ˈsˠuːmˠəɾʲə,sˠɛmʲiɾʲi
súsa,,ˈsˠuːsˠə,sˠʊsˠʊ̽
súsafón,,ˈsˠuːsˠəfˠoːnˠ,sˠʊsˠʊ̽fˠʊ̽n̪
